Software Version:	2.0.6470.17062
Unit SN:	AIO-M72-0210
Spectrometer SN:	5335
Date:	10/23/2018 10:38:33 AM
Data Line Index:	25
Spectral Points:	1941
Integration time (ms):	1000
Averages:	20
Delay (ms):	0
Sequence Number:	1
Processing:	dark subtract
Laser Power (mW):	305
Laser Current (mA):	741
Laser Diode Temp (C):	25
Laser Case Temp (C):	30.5
System Temp (C):	31.6
Spectrometer Temp (C):	28.6
CCD Temp (C):	0
Secondary Temp (C):	20.006
Heatsink Temp (C):	28.857
CCDPCB Temp (C):	47.023
SecondaryPCB Temp (C):	37.997

Wavelength	RamanShift	Raw Counts	Dark Subtracted
982.5468	2555.0787	1367.65	141.05
982.6726	2556.3822	1362.25	146.9
982.7985	2557.685	1364.3	145.5
982.9243	2558.9871	1362.05	149.6
983.05	2560.2885	1355.3	134.55
983.1757	2561.5892	1366.5	145.1
983.3014	2562.8893	1375	137.6
983.4271	2564.1886	1360.55	137.85
983.5527	2565.4872	1362.05	141.15
983.6782	2566.7852	1361.1	146.3
983.8038	2568.0824	1362.1	141.85
983.9293	2569.3789	1354.4	135.65
984.0547	2570.6748	1355.8	144.7
984.1802	2571.9699	1359.4	148.9
984.3056	2573.2643	1354.85	138.15
984.4309	2574.5581	1354.1	141.95
984.5563	2575.8511	1357.8	141.65
984.6816	2577.1435	1360.05	136.75
984.8068	2578.4351	1356.65	137.95
984.932	2579.7261	1377.65	138.3
985.0572	2581.0164	1368.6	144.4
985.1824	2582.3059	1370.35	139.25
985.3075	2583.5948	1357.8	137.75
985.4325	2584.883	1349.65	135.55
985.5576	2586.1704	1345.25	139.9
985.6826	2587.4572	1348.6	134
985.8076	2588.7433	1368.85	135.55
985.9325	2590.0287	1361.5	138.05
986.0574	2591.3134	1353.4	132.75
986.1822	2592.5974	1351.2	137
986.3071	2593.8807	1348.2	131.85
986.4319	2595.1633	1354.6	129.4
986.5566	2596.4452	1357.55	136.6
986.6813	2597.7265	1346.55	128.75
986.806	2599.007	1352.75	134.1
986.9307	2600.2868	1346.9	128.8
987.0553	2601.566	1337.2	127.3
987.1798	2602.8444	1351.8	132.35
987.3044	2604.1222	1345.15	130.8
987.4289	2605.3992	1341.55	131.8
987.5533	2606.6756	1346.5	132.5
987.6778	2607.9513	1347.15	133.6
987.8022	2609.2263	1356.2	130.9
987.9265	2610.5005	1351.6	128.5
988.0508	2611.7741	1352.15	129.15
988.1751	2613.047	1350.4	130.15
988.2994	2614.3193	1347.1	128.05
988.4236	2615.5908	1338.6	127.15
988.5477	2616.8616	1334.95	123.75
988.6719	2618.1317	1335.7	124.1
988.796	2619.4012	1342.25	123.05
988.92	2620.6699	1374.6	125.05
989.0441	2621.938	1348.55	124.4
989.1681	2623.2054	1338	119.25
989.292	2624.4721	1346	121.15
989.4159	2625.738	1354.15	130.7
989.5398	2627.0033	1370.6	130.6
989.6637	2628.2679	1358.8	127.4
989.7875	2629.5319	1360.9	127.65
989.9112	2630.7951	1342.15	129.8
990.035	2632.0576	1366.05	125.2
990.1587	2633.3195	1343.85	128.3
990.2823	2634.5806	1335.65	125.9
990.4059	2635.8411	1330.85	118.65
990.5295	2637.1009	1335.6	121.9
990.6531	2638.36	1339.15	123.4
990.7766	2639.6184	1338.15	116.3
990.9001	2640.8761	1347	127.85
991.0235	2642.1331	1340.5	124.05
991.1469	2643.3894	1345.45	124.15
991.2703	2644.6451	1341.6	122.15
991.3936	2645.9	1332	122.55
991.5169	2647.1543	1386.2	123.4
991.6402	2648.4079	1339.75	117.8
991.7634	2649.6608	1330.7	121.75
991.8866	2650.913	1332.25	119.55
992.0097	2652.1645	1336.5	125.4
992.1328	2653.4153	1332.25	119.35
992.2559	2654.6655	1339.55	121.75
992.3789	2655.9149	1345.55	125.15
992.5019	2657.1637	1362.5	124.7
992.6249	2658.4118	1348.4	122.65
992.7478	2659.6592	1336.05	117.8
992.8707	2660.9059	1345.35	118.1
992.9935	2662.1519	1336.7	127.55
993.1163	2663.3972	1374.95	117.55
993.2391	2664.6419	1345.9	118.3
993.3618	2665.8858	1340.15	120.5
993.4845	2667.1291	1337.55	117.45
993.6072	2668.3717	1347	121.4
993.7298	2669.6136	1343.35	123
993.8524	2670.8548	1337.5	116.2
993.975	2672.0954	1339.35	119.35
994.0975	2673.3352	1341.4	115.55
994.2199	2674.5744	1346.15	130.4
994.3424	2675.8129	1331.4	117.05
994.4648	2677.0507	1337.15	117.7
994.5871	2678.2878	1343.5	124.15
994.7095	2679.5242	1326.8	117.15
994.8317	2680.76	1338	122.6
994.954	2681.995	1342.2	123.6
995.0762	2683.2294	1337.1	116.15
995.1984	2684.4631	1347.85	120.7
995.3205	2685.6961	1340.7	116.75
995.4426	2686.9285	1347.25	124.7
995.5647	2688.1601	1338.15	122.05
995.6867	2689.3911	1328.75	119.3
995.8087	2690.6214	1339	117.1
995.9306	2691.851	1389.6	107.7
996.0525	2693.0799	1350.8	120.55
996.1744	2694.3081	1343.5	120.9
996.2962	2695.5357	1334.8	117.7
996.418	2696.7625	1332.7	121.15
996.5398	2697.9887	1328.2	113.75
996.6615	2699.2142	1338.7	119.65
996.7832	2700.4391	1338.25	122.25
996.9048	2701.6632	1335.4	118.2
997.0264	2702.8867	1336.75	123.05
997.148	2704.1095	1335.25	117.3
997.2695	2705.3316	1341	122.9
997.391	2706.553	1336.65	114.25
997.5125	2707.7737	1326.75	117.4
997.6339	2708.9938	1330.35	116.9
997.7553	2710.2132	1335.05	121.65
997.8766	2711.4319	1351.55	113.65
997.9979	2712.6499	1354.55	120.95
998.1192	2713.8673	1355.15	121.8
998.2404	2715.0839	1343.7	121.3
998.3616	2716.2999	1338.6	115.55
998.4827	2717.5152	1336.6	120.9
998.6038	2718.7298	1337.75	111.55
998.7249	2719.9438	1333.7	113.5
998.8459	2721.1571	1338.1	121.95
998.9669	2722.3696	1350.55	122.3
999.0879	2723.5816	1338.05	117.9
999.2088	2724.7928	1337.5	120.2
999.3297	2726.0034	1333.05	122.3
999.4505	2727.2132	1338.3	120.9
999.5713	2728.4224	1337.7	117.05
999.6921	2729.631	1327.65	110.7
999.8128	2730.8388	1335.75	118.85
999.9335	2732.046	1337	119.8
1000.0542	2733.2525	1336.25	125.1
1000.1748	2734.4583	1351.9	120.15
1000.2953	2735.6634	1339.75	121.8
1000.4159	2736.8679	1334.65	116.75
1000.5364	2738.0717	1333.55	117.6
1000.6568	2739.2748	1339.5	119.7
1000.7772	2740.4773	1334.05	122.1
1000.8976	2741.679	1330.05	114.65
1001.0179	2742.8801	1344.85	119.75
1001.1382	2744.0805	1331.6	112.95
1001.2585	2745.2802	1336.4	115.9
1001.3787	2746.4793	1335.1	118.4
1001.4989	2747.6777	1336.15	117.2
1001.6191	2748.8754	1329.1	117.2
1001.7392	2750.0724	1328.95	119.45
1001.8592	2751.2688	1328.75	118.85
1001.9793	2752.4645	1330.15	111.55
1002.0992	2753.6595	1342.9	114.45
1002.2192	2754.8538	1340	119.9
1002.3391	2756.0475	1347.4	121.45
1002.459	2757.2405	1337.15	122
1002.5788	2758.4328	1340.9	119.5
1002.6986	2759.6245	1333.6	117.2
1002.8184	2760.8154	1338.85	121.2
1002.9381	2762.0057	1330.3	117.65
1003.0578	2763.1954	1326.9	124.25
1003.1774	2764.3843	1329.6	120.45
1003.297	2765.5726	1336.75	124.65
1003.4166	2766.7602	1333.05	122.5
1003.5361	2767.9472	1331.25	122.15
1003.6556	2769.1334	1338.45	119.05
1003.775	2770.319	1342.25	119.8
1003.8944	2771.5039	1346.6	129.2
1004.0138	2772.6882	1345.85	120.95
1004.1331	2773.8718	1332.5	115.35
1004.2524	2775.0547	1343.45	122.05
1004.3716	2776.2369	1347.35	126
1004.4908	2777.4185	1339.85	119.8
1004.61	2778.5994	1338.05	124.9
1004.7291	2779.7796	1342.8	127.95
1004.8482	2780.9592	1334.05	125.1
1004.9673	2782.1381	1344.7	123.35
1005.0863	2783.3163	1349.75	128.15
1005.2052	2784.4938	1335.75	124.85
1005.3242	2785.6707	1365.4	123.8
1005.4431	2786.8469	1343.55	122.95
1005.5619	2788.0225	1335.15	124.3
1005.6807	2789.1973	1325.9	114.6
1005.7995	2790.3715	1326.15	116.45
1005.9182	2791.5451	1336.65	124.9
1006.0369	2792.7179	1340.6	123.55
1006.1556	2793.8901	1329.55	114.15
1006.2742	2795.0616	1347.6	116.55
1006.3928	2796.2325	1340.75	118.4
1006.5113	2797.4027	1346.75	118.8
1006.6298	2798.5722	1343.95	120.1
1006.7482	2799.7411	1330.5	116
1006.8667	2800.9093	1336.4	114.45
1006.985	2802.0768	1336.2	116.55
1007.1034	2803.2436	1340.5	120.7
1007.2217	2804.4098	1334.15	118.95
1007.3399	2805.5754	1335.65	121.15
1007.4581	2806.7402	1346.75	121.1
1007.5763	2807.9044	1359.4	121.1
1007.6944	2809.0679	1352.15	124.6
1007.8125	2810.2308	1344.3	126
1007.9306	2811.393	1334.1	123.95
1008.0486	2812.5545	1341.1	122.25
1008.1666	2813.7154	1341.9	124.65
1008.2845	2814.8755	1340.05	124.65
1008.4024	2816.0351	1339.25	122
1008.5203	2817.1939	1335.2	122.4
1008.6381	2818.3521	1332	118.45
1008.7559	2819.5097	1331.55	125.25
1008.8736	2820.6665	1331.4	124.35
1008.9913	2821.8228	1326.05	119
1009.109	2822.9783	1331.05	123.85
1009.2266	2824.1332	1339.2	122.5
1009.3441	2825.2874	1339.4	127.15
1009.4617	2826.4409	1352.3	124.15
1009.5792	2827.5938	1336.5	120.65
1009.6966	2828.7461	1352	123.7
1009.814	2829.8976	1340.6	124.35
1009.9314	2831.0485	1335.6	125.95
1010.0487	2832.1987	1334.3	123.3
1010.166	2833.3483	1337.9	123.4
1010.2833	2834.4972	1337.65	125.1
1010.4005	2835.6455	1339.55	121.35
1010.5177	2836.7931	1344.15	126.1
1010.6348	2837.94	1388.9	126.6
1010.7519	2839.0863	1350.2	120.4
1010.869	2840.2319	1349.85	121.3
1010.986	2841.3768	1353.9	123.15
1011.1029	2842.5211	1345.3	126.1
1011.2199	2843.6647	1347.6	122.25
1011.3367	2844.8076	1349.25	126.75
1011.4536	2845.9499	1340.4	126.85
1011.5704	2847.0916	1344.35	128
1011.6872	2848.2326	1338.3	123.4
1011.8039	2849.3729	1343.45	126.9
1011.9206	2850.5125	1337.35	122.35
1012.0372	2851.6515	1347	130.45
1012.1538	2852.7899	1352	131.5
1012.2704	2853.9275	1352.7	130.7
1012.3869	2855.0645	1346.75	133.5
1012.5034	2856.2009	1340.5	128.15
1012.6198	2857.3366	1351.55	125.7
1012.7362	2858.4716	1347.5	133
1012.8526	2859.606	1346.95	137.05
1012.9689	2860.7397	1348.35	134.3
1013.0852	2861.8728	1354.5	131.1
1013.2014	2863.0052	1352.7	138.5
1013.3176	2864.137	1351.65	133.1
1013.4338	2865.268	1356.7	135.9
1013.5499	2866.3985	1401.15	135.8
1013.666	2867.5283	1383.1	133.2
1013.782	2868.6574	1368.65	139.05
1013.898	2869.7858	1357.45	134.95
1014.0139	2870.9136	1356	135.95
1014.1299	2872.0408	1368.4	137.05
1014.2457	2873.1673	1361.5	134.4
1014.3615	2874.2931	1356.8	138.5
1014.4773	2875.4183	1354.5	137.25
1014.5931	2876.5428	1358.8	135.9
1014.7088	2877.6667	1363.85	146.3
1014.8244	2878.7899	1367.7	138.8
1014.9401	2879.9124	1361.35	145.75
1015.0556	2881.0343	1370.45	143.2
1015.1712	2882.1556	1361.6	143.6
1015.2867	2883.2762	1361	144.3
1015.4021	2884.3961	1365.85	142.95
1015.5176	2885.5154	1362.7	144.55
1015.6329	2886.634	1359.1	147.45
1015.7483	2887.752	1424.1	149.65
1015.8636	2888.8693	1437	153.45
1015.9788	2889.986	1392.4	158.35
1016.094	2891.102	1381.85	156.2
1016.2092	2892.2173	1379.35	159.15
1016.3243	2893.332	1382.75	161.5
1016.4394	2894.4461	1378.95	164.1
1016.5544	2895.5595	1382.75	161.95
1016.6694	2896.6722	1383.6	161.6
1016.7844	2897.7843	1377.4	159.1
1016.8993	2898.8957	1372.5	158.55
1017.0142	2900.0065	1375.5	166.55
1017.129	2901.1166	1385.05	167.9
1017.2438	2902.2261	1382.75	168.55
1017.3586	2903.3349	1391.1	172.4
1017.4733	2904.4431	1393.85	173.35
1017.588	2905.5506	1397.4	169.5
1017.7026	2906.6575	1414.05	165.9
1017.8172	2907.7637	1403.15	177.65
1017.9317	2908.8693	1401	182.3
1018.0462	2909.9742	1406.45	190.55
1018.1607	2911.0785	1403	188.15
1018.2751	2912.1821	1396.7	186.95
1018.3895	2913.2851	1403	190.5
1018.5038	2914.3874	1409.7	195.1
1018.6181	2915.4891	1407.95	194.55
1018.7324	2916.5901	1419.3	198
1018.8466	2917.6905	1416.45	191.5
1018.9607	2918.7902	1445.25	200.1
1019.0749	2919.8893	1436.75	206.15
1019.189	2920.9877	1429.15	210.95
1019.303	2922.0854	1441.05	216.7
1019.417	2923.1826	1438.6	213.45
1019.531	2924.279	1447.7	215.3
1019.6449	2925.3749	1456.9	222.8
1019.7587	2926.47	1437.1	220.55
1019.8726	2927.5646	1437.5	226.15
1019.9864	2928.6585	1458.05	224.9
1020.1001	2929.7517	1455.2	224.1
1020.2138	2930.8443	1459.55	229.7
1020.3275	2931.9362	1460.6	228.85
1020.4411	2933.0275	1455.85	237.85
1020.5547	2934.1182	1453.75	237.5
1020.6682	2935.2082	1453.95	238.55
1020.7817	2936.2975	1451.95	237.65
1020.8952	2937.3862	1459.1	235.55
1021.0086	2938.4743	1458.85	246.1
1021.122	2939.5617	1482.05	242.75
1021.2353	2940.6484	1464.3	249.6
1021.3486	2941.7346	1464.05	250.05
1021.4618	2942.82	1476.15	251.05
1021.575	2943.9049	1475.05	254.25
1021.6882	2944.9891	1481.9	254.85
1021.8013	2946.0726	1500.95	252.55
1021.9144	2947.1555	1480.8	253.4
1022.0274	2948.2377	1467.7	248.55
1022.1404	2949.3193	1467.2	254.55
1022.2534	2950.4003	1463.3	251.7
1022.3663	2951.4806	1475.9	250.9
1022.4791	2952.5603	1468.15	247.2
1022.592	2953.6393	1476.45	258.15
1022.7047	2954.7177	1470.6	253.85
1022.8175	2955.7954	1465.3	254.6
1022.9302	2956.8725	1468.9	253.2
1023.0428	2957.949	1467.2	249.6
1023.1554	2959.0248	1471.7	243.85
1023.268	2960.1	1471.6	240.05
1023.3805	2961.1745	1488.75	240.05
1023.493	2962.2484	1465.55	239.8
1023.6054	2963.3216	1459.85	241.15
1023.7178	2964.3942	1460.95	236.8
1023.8302	2965.4662	1458.55	232.05
1023.9425	2966.5375	1451.55	232.35
1024.0548	2967.6082	1445.9	231.05
1024.167	2968.6782	1472.65	231.45
1024.2792	2969.7476	1484	230.35
1024.3913	2970.8163	1462.25	238
1024.5034	2971.8844	1452.05	234.25
1024.6155	2972.9519	1449.8	228.25
1024.7275	2974.0187	1445.9	226.7
1024.8394	2975.0849	1449.2	231.45
1024.9514	2976.1505	1446.95	232
1025.0632	2977.2154	1442.45	231.45
1025.1751	2978.2797	1437.25	224.65
1025.2869	2979.3433	1442.75	223.15
1025.3986	2980.4063	1438.25	224.85
1025.5104	2981.4686	1448.45	229.75
1025.622	2982.5303	1446.15	232.5
1025.7336	2983.5914	1448.45	228.8
1025.8452	2984.6518	1452.95	232.25
1025.9568	2985.7116	1452.1	230.2
1026.0683	2986.7708	1464.25	229.75
1026.1797	2987.8293	1465.9	233.75
1026.2911	2988.8872	1467.3	231.65
1026.4025	2989.9444	1462.85	235.05
1026.5138	2991.001	1456.7	238.4
1026.6251	2992.057	1460.05	241.85
1026.7364	2993.1123	1457.65	240.2
1026.8475	2994.167	1474.4	241.35
1026.9587	2995.2211	1465.05	243.6
1027.0698	2996.2745	1467.85	241.6
1027.1809	2997.3272	1464.3	244.95
1027.2919	2998.3794	1462	244.55
1027.4029	2999.4309	1459.55	246.45
1027.5138	3000.4818	1462.35	252.7
1027.6247	3001.532	1453.25	244.4
1027.7356	3002.5816	1458.25	247
1027.8464	3003.6306	1470.45	254.85
1027.9571	3004.6789	1480.9	250.25
1028.0679	3005.7266	1470.4	253.8
1028.1785	3006.7736	1474.4	253.15
1028.2892	3007.8201	1478.95	261.25
1028.3998	3008.8659	1479.95	263
1028.5103	3009.911	1487.95	263.05
1028.6208	3010.9555	1482.1	268.4
1028.7313	3011.9994	1478.75	267.1
1028.8417	3013.0427	1481.25	265.15
1028.9521	3014.0853	1489.15	274.05
1029.0624	3015.1273	1479.25	268.55
1029.1727	3016.1686	1489	267.95
1029.2829	3017.2093	1488.8	277.5
1029.3931	3018.2494	1483.8	273.05
1029.5033	3019.2889	1500.1	274.45
1029.6134	3020.3277	1499.9	280.8
1029.7235	3021.3659	1501.4	285.35
1029.8335	3022.4034	1500	280.55
1029.9435	3023.4404	1514.05	279.55
1030.0534	3024.4766	1512.9	289.25
1030.1633	3025.5123	1512.3	286.7
1030.2732	3026.5473	1521.7	295.7
1030.383	3027.5817	1513.8	297.7
1030.4927	3028.6155	1513.75	292.25
1030.6025	3029.6486	1522.95	305.15
1030.7121	3030.6811	1516.65	291.65
1030.8218	3031.713	1519.75	303.45
1030.9314	3032.7442	1520.1	302.05
1031.0409	3033.7748	1524	308.1
1031.1504	3034.8048	1527.4	304.9
1031.2599	3035.8342	1524.55	310.5
1031.3693	3036.8629	1524.55	312.85
1031.4787	3037.891	1535.15	314.25
1031.588	3038.9184	1539.15	314.7
1031.6973	3039.9453	1542.3	316.6
1031.8065	3040.9715	1538.7	318.55
1031.9157	3041.997	1530.35	322.2
1032.0249	3043.022	1541.75	324
1032.134	3044.0463	1549.2	327.55
1032.243	3045.07	1550.9	334.85
1032.3521	3046.093	1567.45	332.55
1032.461	3047.1155	1569.25	337.35
1032.57	3048.1373	1560.25	340
1032.6789	3049.1584	1564.5	343.55
1032.7877	3050.179	1565.75	348.25
1032.8965	3051.1989	1558.1	344.3
1033.0053	3052.2182	1556.8	346.6
1033.114	3053.2368	1557.85	345.8
1033.2226	3054.2549	1559.65	350.55
1033.3313	3055.2723	1565.2	354.55
1033.4398	3056.2891	1568.4	352
1033.5484	3057.3052	1577.85	358.65
1033.6569	3058.3208	1580.75	357.65
1033.7653	3059.3357	1595.8	358.7
1033.8737	3060.3499	1595.15	367.95
1033.9821	3061.3636	1589.95	365.4
1034.0904	3062.3766	1594.05	369.9
1034.1987	3063.389	1595.1	371.7
1034.3069	3064.4008	1608	374.2
1034.4151	3065.412	1595.3	377.9
1034.5232	3066.4225	1596.95	383.2
1034.6313	3067.4324	1592.65	383
1034.7394	3068.4417	1595.9	383.1
1034.8474	3069.4503	1601.2	389.65
1034.9553	3070.4584	1600.05	386.3
1035.0633	3071.4658	1603.45	389.75
1035.1711	3072.4725	1609.6	396.1
1035.279	3073.4787	1618.75	404.45
1035.3868	3074.4842	1626.45	403.3
1035.4945	3075.4892	1623.8	404.75
1035.6022	3076.4934	1629.75	412.1
1035.7098	3077.4971	1639.05	410.1
1035.8174	3078.5002	1622.95	403.9
1035.925	3079.5026	1615.85	407.5
1036.0325	3080.5044	1626.9	416.85
1036.14	3081.5056	1627.2	417.45
1036.2474	3082.5061	1640.25	418
1036.3548	3083.506	1651.95	429.65
1036.4622	3084.5054	1647.75	431.95
1036.5695	3085.504	1653.75	434.45
1036.6767	3086.5021	1649.1	434.25
1036.7839	3087.4996	1646.8	431.55
1036.8911	3088.4964	1656.8	441.3
1036.9982	3089.4926	1662	442.6
1037.1053	3090.4882	1679.45	443.85
1037.2123	3091.4832	1666.65	452.35
1037.3193	3092.4775	1667.8	449.05
1037.4262	3093.4712	1676.45	456.15
1037.5331	3094.4643	1680.1	455.85
1037.64	3095.4568	1684.5	462
1037.7468	3096.4487	1695.3	472.6
1037.8535	3097.4399	1703.95	464.3
1037.9602	3098.4306	1745.95	464.55
1038.0669	3099.4206	1729.05	477.9
1038.1735	3100.41	1703.9	481.95
1038.2801	3101.3988	1708.5	481.65
1038.3867	3102.3869	1698.75	485.35
1038.4931	3103.3744	1702.7	490.2
1038.5996	3104.3614	1753.7	488.85
1038.706	3105.3477	1733.15	496.6
1038.8124	3106.3333	1718.55	496.15
1038.9187	3107.3184	1720.8	504.2
1039.0249	3108.3029	1720.65	502.4
1039.1312	3109.2867	1730.65	507.85
1039.2373	3110.2699	1728	512.05
1039.3435	3111.2525	1735.1	514.85
1039.4496	3112.2345	1750.55	513.75
1039.5556	3113.2159	1744.4	520.35
1039.6616	3114.1966	1751.15	515.75
1039.7675	3115.1767	1746.8	526.95
1039.8735	3116.1563	1757.05	538.1
1039.9793	3117.1352	1760.8	536.2
1040.0851	3118.1134	1767.3	536.85
1040.1909	3119.0911	1767.6	543.4
1040.2966	3120.0682	1767.3	543.7
1040.4023	3121.0446	1761.75	538.75
1040.508	3122.0204	1773	545.3
1040.6136	3122.9957	1786.5	553.15
1040.7191	3123.9703	1777.35	554.1
1040.8246	3124.9442	1771.35	558.85
1040.9301	3125.9176	1801.7	559.65
1041.0355	3126.8904	1791.25	572.95
1041.1408	3127.8625	1784.25	562.75
1041.2462	3128.834	1788.1	578.1
1041.3514	3129.8049	1790.45	575.75
1041.4567	3130.7752	1812.6	586.15
1041.5619	3131.7449	1805.5	577.15
1041.667	3132.714	1802	586.8
1041.7721	3133.6825	1801.6	587.3
1041.8771	3134.6503	1807.95	596.3
1041.9821	3135.6176	1807.3	595.35
1042.0871	3136.5842	1812.15	598.2
1042.192	3137.5502	1818.8	599.6
1042.2969	3138.5156	1842.15	599.65
1042.4017	3139.4804	1838.65	609.05
1042.5065	3140.4446	1842.9	609.35
1042.6112	3141.4082	1829.6	611.9
1042.7159	3142.3711	1847.3	615.55
1042.8206	3143.3335	1830.9	612.25
1042.9252	3144.2952	1833.6	619.5
1043.0297	3145.2563	1835.6	624.4
1043.1342	3146.2168	1834.45	621.85
1043.2387	3147.1767	1832	623.7
1043.3431	3148.136	1846.85	626.6
1043.4475	3149.0947	1845.95	638.05
1043.5518	3150.0528	1854.5	643.7
1043.6561	3151.0103	1864.85	652.6
1043.7603	3151.9671	1866.3	646.75
1043.8645	3152.9234	1867.4	644.15
1043.9686	3153.879	1875.6	651.3
1044.0727	3154.8341	1869.7	656
1044.1768	3155.7885	1897.75	655.75
1044.2808	3156.7423	1901.55	653.3
1044.3847	3157.6955	1889.05	654.9
1044.4886	3158.6481	1883.85	665.35
1044.5925	3159.6001	1907.05	646.05
1044.6963	3160.5515	1889.65	664.75
1044.8001	3161.5023	1886.55	673.95
1044.9038	3162.4524	1897.05	679.6
1045.0075	3163.402	1882.15	668.45
1045.1112	3164.3509	1881.95	672.15
1045.2148	3165.2993	1925.15	677.25
1045.3183	3166.247	1898	672.95
1045.4218	3167.1942	1895.7	681.95
1045.5253	3168.1407	1894.1	677.05
1045.6287	3169.0866	1924	679.85
1045.7321	3170.0319	1901.2	675.4
1045.8354	3170.9767	1903.6	685.1
1045.9386	3171.9208	1903.05	687.85
1046.0419	3172.8643	1903.3	677.3
1046.1451	3173.8072	1917.4	700.2
1046.2482	3174.7495	1905.8	688.2
1046.3513	3175.6911	1918.95	694.8
1046.4543	3176.6322	1915.85	694.05
1046.5573	3177.5727	1926.35	695.2
1046.6603	3178.5126	1925.65	699.4
1046.7632	3179.4519	1915.4	697.1
1046.8661	3180.3905	1920.45	702.25
1046.9689	3181.3286	1918.25	701.5
1047.0716	3182.266	1922.15	707.1
1047.1744	3183.2029	1925.35	716.45
1047.277	3184.1392	1919.95	714.75
1047.3797	3185.0748	1921.25	708.8
1047.4823	3186.0099	1960.95	702.3
1047.5848	3186.9443	1941.9	713.25
1047.6873	3187.8781	1929.95	714.5
1047.7897	3188.8114	1925.7	716.55
1047.8921	3189.744	1931.4	718.15
1047.9945	3190.6761	1926.1	712.05
1048.0968	3191.6075	1931.5	717.75
1048.1991	3192.5383	1930.35	715.85
1048.3013	3193.4686	1925.6	711.8
1048.4034	3194.3982	1935.95	718.65
1048.5056	3195.3272	1953.35	728.1
1048.6076	3196.2557	1950.05	728.5
1048.7097	3197.1835	1942.7	726.5
1048.8117	3198.1107	1942.6	726.55
1048.9136	3199.0373	1952.55	734.5
1049.0155	3199.9634	1935.45	726.25
1049.1173	3200.8888	1958.8	728
1049.2191	3201.8136	1948.9	730.2
1049.3209	3202.7379	1934.35	719.15
1049.4226	3203.6615	1934.75	715.4
1049.5243	3204.5845	1928.25	715.95
1049.6259	3205.507	1939.8	723.75
1049.7275	3206.4288	1959.2	723.95
1049.829	3207.35	1953.9	736.25
1049.9305	3208.2707	1935.8	722
1050.0319	3209.1907	1952.15	732.35
1050.1333	3210.1102	1937.65	716.15
1050.2346	3211.029	1933.1	719.7
1050.3359	3211.9472	1920.6	713.75
1050.4372	3212.8649	1934.2	723.45
1050.5383	3213.7819	1929.95	722.45
1050.6395	3214.6984	1921.75	710.05
1050.7406	3215.6143	1930.5	718.4
1050.8417	3216.5295	1928.85	714.7
1050.9427	3217.4442	1933.45	717.75
1051.0436	3218.3582	1936.35	720.55
1051.1446	3219.2717	1930.15	714.9
1051.2454	3220.1846	1936.6	713.55
1051.3463	3221.0969	1931.9	703.5
1051.447	3222.0086	1924.15	710.05
1051.5478	3222.9196	1931.35	710
1051.6485	3223.8301	1924.35	696.9
1051.7491	3224.74	1926.5	704.65
1051.8497	3225.6493	1920.9	698.25
1051.9503	3226.558	1913.35	698.6
1052.0508	3227.4662	1920.7	700.8
1052.1512	3228.3737	1917.5	693.25
1052.2516	3229.2806	1945.45	692
1052.352	3230.1869	1919	697.3
1052.4523	3231.0927	1913.6	694.6
1052.5526	3231.9978	1911.25	694.8
1052.6528	3232.9024	1910.4	684.2
1052.753	3233.8063	1894.9	678.3
1052.8531	3234.7097	1896.8	681.1
1052.9532	3235.6124	1888.7	672.15
1053.0532	3236.5146	1882.5	670.7
1053.1532	3237.4162	1889.1	672.55
1053.2531	3238.3172	1896.75	669
1053.353	3239.2176	1888.9	670.45
1053.4529	3240.1174	1898.55	656
1053.5527	3241.0166	1883.55	656.8
1053.6524	3241.9152	1898.05	660.55
1053.7521	3242.8133	1872.55	651.65
1053.8518	3243.7107	1900	647.2
1053.9514	3244.6076	1865.15	636.3
1054.051	3245.5038	1857.7	640.4
1054.1505	3246.3995	1849	624.25
1054.25	3247.2946	1838.65	622.8
1054.3494	3248.1891	1829.9	609.75
1054.4488	3249.083	1819.25	602.35
1054.5481	3249.9763	1818.7	592.7
1054.6474	3250.869	1806.75	589.6
1054.7466	3251.7611	1789	574.85
1054.8458	3252.6526	1776.15	562
1054.945	3253.5436	1763.9	545.65
1055.0441	3254.434	1737.1	527.4
1055.1431	3255.3237	1721	515.65
1055.2421	3256.2129	1700.25	483.9
