Software Version:	2.0.6470.17062
Unit SN:	AIO-M72-0210
Spectrometer SN:	5335
Date:	1/8/2018 11:54:58 AM
Data Line Index:	25
Spectral Points:	1941
Integration time (ms):	10000
Averages:	20
Delay (ms):	0
Sequence Number:	1
Processing:	dark subtract
Laser Power (mW):	300
Laser Current (mA):	753
Laser Diode Temp (C):	25
Laser Case Temp (C):	22.7
System Temp (C):	23.6
Spectrometer Temp (C):	20.7
CCD Temp (C):	-0.003
Secondary Temp (C):	20.006
Heatsink Temp (C):	18.895
CCDPCB Temp (C):	37.663
SecondaryPCB Temp (C):	25.024

Wavelength	RamanShift	Raw Counts	Dark Subtracted
971.9802	2444.4351	3155.85	1428.6
972.1089	2445.7972	3223.95	1428.25
972.2375	2447.1585	3256.25	1428.65
972.3661	2448.5192	3221.8	1423.75
972.4947	2449.8791	3405.65	1414.2
972.6233	2451.2383	3195.45	1408.3
972.7518	2452.5968	3251.85	1411.8
972.8803	2453.9546	3182.55	1405.95
973.0088	2455.3117	3170.55	1400.25
973.1372	2456.668	3167.35	1407.15
973.2656	2458.0237	3138.95	1391.15
973.394	2459.3786	3122.55	1391.85
973.5223	2460.7329	3103.95	1393.3
973.6506	2462.0864	3219.4	1396.7
973.7789	2463.4392	3212.15	1386.3
973.9071	2464.7913	3134.8	1377.9
974.0353	2466.1427	3111.85	1377.75
974.1635	2467.4934	3152.3	1378.85
974.2916	2468.8434	3136.4	1373.65
974.4197	2470.1927	3091.85	1364.45
974.5478	2471.5413	3104.05	1373.45
974.6758	2472.8891	3171.05	1368.45
974.8038	2474.2363	3360.05	1360.7
974.9317	2475.5827	3133.9	1339.15
975.0597	2476.9284	3090.4	1342.7
975.1876	2478.2735	3088.8	1349.85
975.3154	2479.6178	3062.1	1346.9
975.4433	2480.9614	3086.1	1348.4
975.571	2482.3043	3078.35	1334.45
975.6988	2483.6465	3096.05	1341.3
975.8265	2484.988	3118.65	1333.85
975.9542	2486.3287	3109.75	1315.05
976.0819	2487.6688	3155.3	1319.05
976.2095	2489.0082	3105.85	1322.4
976.3371	2490.3468	3104.15	1324.95
976.4646	2491.6848	3083.1	1314.65
976.5922	2493.022	3165.35	1319.5
976.7197	2494.3586	3022.5	1294.95
976.8471	2495.6944	3014.4	1306.55
976.9745	2497.0296	3306.35	1309.35
977.1019	2498.364	3161.4	1290.3
977.2293	2499.6977	3103.95	1289.15
977.3566	2501.0307	3102.6	1279.4
977.4839	2502.363	3099.4	1277.8
977.6111	2503.6946	3170.1	1272.45
977.7383	2505.0255	3091.85	1270.3
977.8655	2506.3557	2979.75	1260.75
977.9926	2507.6852	3009.9	1262
978.1198	2509.014	2945.65	1250.2
978.2468	2510.3421	2976.3	1262.35
978.3739	2511.6694	3008.75	1248.95
978.5009	2512.9961	3006.35	1240.3
978.6279	2514.3221	3000.9	1242.75
978.7548	2515.6473	3042.4	1238.1
978.8817	2516.9719	3023	1224.3
979.0086	2518.2957	3054.5	1234
979.1354	2519.6189	3091	1235.35
979.2622	2520.9413	3148.6	1232.9
979.389	2522.2631	3037.25	1230.3
979.5157	2523.5841	3001.85	1222.5
979.6424	2524.9045	3058.5	1209.55
979.7691	2526.2241	2965.1	1202.9
979.8957	2527.543	2985.65	1192.6
980.0223	2528.8613	3040.9	1202.15
980.1488	2530.1788	3243.95	1221.75
980.2754	2531.4956	3114.5	1209
980.4018	2532.8118	3219.65	1202
980.5283	2534.1272	3105.85	1196.2
980.6547	2535.4419	3223.1	1186.35
980.7811	2536.7559	3014.25	1177.5
980.9074	2538.0692	3018.8	1180.9
981.0338	2539.3819	2998.25	1180.65
981.16	2540.6938	2955.8	1187.85
981.2863	2542.005	2922.1	1181.85
981.4125	2543.3155	2924.4	1174.7
981.5387	2544.6253	2953	1174.2
981.6648	2545.9344	2969.2	1169.8
981.7909	2547.2429	3202.4	1152.95
981.917	2548.5506	3057.5	1152.8
982.043	2549.8576	3017.4	1156.35
982.169	2551.1639	2971.6	1161.2
982.295	2552.4695	2970.4	1156.95
982.4209	2553.7744	2939.7	1157.95
982.5468	2555.0787	2997	1166.35
982.6726	2556.3822	2922.4	1151.55
982.7985	2557.685	2944	1148.15
982.9243	2558.9871	2889.65	1139.4
983.05	2560.2885	2936.95	1136.5
983.1757	2561.5892	2956.4	1142.6
983.3014	2562.8893	3092.2	1144.7
983.4271	2564.1886	2978.55	1137.2
983.5527	2565.4872	2969.8	1144.05
983.6782	2566.7852	2929.25	1131.25
983.8038	2568.0824	2942.1	1133.65
983.9293	2569.3789	2915.8	1133.35
984.0547	2570.6748	2878.35	1122.55
984.1802	2571.9699	2893.05	1131.6
984.3056	2573.2643	2915.85	1135.1
984.4309	2574.5581	2890.1	1125.9
984.5563	2575.8511	2883.2	1118.25
984.6816	2577.1435	2863.75	1124.5
984.8068	2578.4351	2874.7	1117.95
984.932	2579.7261	3102.3	1117.25
985.0572	2581.0164	2967.35	1124.8
985.1824	2582.3059	3047.4	1123.4
985.3075	2583.5948	2917.3	1125.85
985.4325	2584.883	2838.25	1102
985.5576	2586.1704	2800.3	1096.4
985.6826	2587.4572	2867.3	1108.9
985.8076	2588.7433	3033.3	1108.85
985.9325	2590.0287	2941.3	1108.95
986.0574	2591.3134	2910.55	1106.35
986.1822	2592.5974	2828.5	1093.25
986.3071	2593.8807	2862.85	1088.3
986.4319	2595.1633	2954.65	1090.75
986.5566	2596.4452	2949.7	1080.35
986.6813	2597.7265	2875.75	1092.3
986.806	2599.007	2897.7	1090.2
986.9307	2600.2868	2867.6	1078.3
987.0553	2601.566	2793.25	1092.4
987.1798	2602.8444	2906.8	1093.15
987.3044	2604.1222	2844.55	1089.8
987.4289	2605.3992	2808.45	1085.35
987.5533	2606.6756	2832.1	1070.55
987.6778	2607.9513	2856.25	1083.45
987.8022	2609.2263	2933.7	1080.05
987.9265	2610.5005	2867.3	1069.8
988.0508	2611.7741	2917.4	1071.25
988.1751	2613.047	2912.2	1070.2
988.2994	2614.3193	2857.25	1066.6
988.4236	2615.5908	2793.4	1065.8
988.5477	2616.8616	2789.65	1069.1
988.6719	2618.1317	2805.1	1068.3
988.796	2619.4012	2829.45	1057
988.92	2620.6699	3274.2	1073.1
989.0441	2621.938	2954.25	1053.35
989.1681	2623.2054	2869.85	1051.9
989.292	2624.4721	2877.1	1046.35
989.4159	2625.738	2934.1	1059.1
989.5398	2627.0033	3042.3	1045.05
989.6637	2628.2679	3000.9	1048.95
989.7875	2629.5319	2903.15	1049.65
989.9112	2630.7951	2804.15	1054.55
990.035	2632.0576	3071.9	1060.25
990.1587	2633.3195	2849.2	1046.55
990.2823	2634.5806	2773.6	1058.9
990.4059	2635.8411	2772.95	1048.9
990.5295	2637.1009	2807	1051.1
990.6531	2638.36	2813.05	1037.4
990.7766	2639.6184	2844	1051
990.9001	2640.8761	2864.55	1040
991.0235	2642.1331	2839.95	1049.45
991.1469	2643.3894	2873.15	1052.3
991.2703	2644.6451	2841.1	1046.85
991.3936	2645.9	2768.7	1032
991.5169	2647.1543	3273.75	1051.75
991.6402	2648.4079	2877.3	1032.5
991.7634	2649.6608	2764.95	1031.25
991.8866	2650.913	2780.4	1045.8
992.0097	2652.1645	2779.05	1030.65
992.1328	2653.4153	2779.9	1032.65
992.2559	2654.6655	2822.75	1049.4
992.3789	2655.9149	2886.6	1044.35
992.5019	2657.1637	3063.45	1041.45
992.6249	2658.4118	2901.65	1040.25
992.7478	2659.6592	2820	1046.15
992.8707	2660.9059	2896	1037.15
992.9935	2662.1519	2775.75	1022.05
993.1163	2663.3972	3205.35	1041.2
993.2391	2664.6419	2897.05	1008.6
993.3618	2665.8858	2854.95	1029.1
993.4845	2667.1291	2842.45	1020.05
993.6072	2668.3717	2900.5	1031.2
993.7298	2669.6136	2868.4	1040
993.8524	2670.8548	2854.2	1029.25
993.975	2672.0954	2844.35	1033.2
994.0975	2673.3352	2860.45	1032.95
994.2199	2674.5744	2826.65	1040.95
994.3424	2675.8129	2791.4	1028.3
994.4648	2677.0507	2834.65	1034.25
994.5871	2678.2878	2839.95	1029.85
994.7095	2679.5242	2742.4	1031.65
994.8317	2680.76	2827.9	1028.9
994.954	2681.995	2844.25	1035.7
995.0762	2683.2294	2849.6	1038.85
995.1984	2684.4631	2912.25	1029.6
995.3205	2685.6961	2902.1	1022.7
995.4426	2686.9285	2881.35	1021.55
995.5647	2688.1601	2811.75	1023.65
995.6867	2689.3911	2779.05	1028.05
995.8087	2690.6214	2851.5	1020.15
995.9306	2691.851	2802.5	1031.1
996.0525	2693.0799	2788.55	1020.8
996.1744	2694.3081	2820.95	1020.95
996.2962	2695.5357	2762.65	1019.3
996.418	2696.7625	2768.45	1031.95
996.5398	2697.9887	2769.2	1023.35
996.6615	2699.2142	2827.05	1037.9
996.7832	2700.4391	2799.35	1036.15
996.9048	2701.6632	2813.75	1025.4
997.0264	2702.8867	2796.55	1030.5
997.148	2704.1095	2830.55	1023.9
997.2695	2705.3316	2802.4	1032.55
997.391	2706.553	2833.7	1036.45
997.5125	2707.7737	2734.8	1033.05
997.6339	2708.9938	2785.45	1045.1
997.7553	2710.2132	2795.45	1024.1
997.8766	2711.4319	2996.65	1024.6
997.9979	2712.6499	2972.85	1028.6
998.1192	2713.8673	2911.25	1025.75
998.2404	2715.0839	2827.6	1022.95
998.3616	2716.2999	2871.1	1032.6
998.4827	2717.5152	2831.05	1043.45
998.6038	2718.7298	2889.15	1030.5
998.7249	2719.9438	2809.35	1031.4
998.8459	2721.1571	2818.2	1032.25
998.9669	2722.3696	2888.35	1029.4
999.0879	2723.5816	2870.1	1032.75
999.2088	2724.7928	2816.3	1029.05
999.3297	2726.0034	2785.95	1041.35
999.4505	2727.2132	2817.2	1032.4
999.5713	2728.4224	2855.9	1043.85
999.6921	2729.631	2790.05	1037.1
999.8128	2730.8388	2838.5	1035.65
999.9335	2732.046	2822.3	1043.3
1000.0542	2733.2525	2791.7	1048
1000.1748	2734.4583	2951.85	1054.5
1000.2953	2735.6634	2866.1	1052.65
1000.4159	2736.8679	2833.55	1052.9
1000.5364	2738.0717	2800.55	1042.2
1000.6568	2739.2748	2862.45	1047.45
1000.7772	2740.4773	2816.4	1045.75
1000.8976	2741.679	2812.35	1047.25
1001.0179	2742.8801	2882.9	1053
1001.1382	2744.0805	2857.45	1053.2
1001.2585	2745.2802	2873.25	1053.4
1001.3787	2746.4793	2839.85	1062.55
1001.4989	2747.6777	2856.35	1070
1001.6191	2748.8754	2775.8	1069.55
1001.7392	2750.0724	2773.15	1044.3
1001.8592	2751.2688	2776.5	1060.35
1001.9793	2752.4645	2844.1	1066.4
1002.0992	2753.6595	2947.05	1058.15
1002.2192	2754.8538	2864.1	1069.65
1002.3391	2756.0475	2939.25	1059.2
1002.459	2757.2405	2866.45	1065.25
1002.5788	2758.4328	2909.15	1067.35
1002.6986	2759.6245	2826.35	1060.85
1002.8184	2760.8154	2852.1	1083.1
1002.9381	2762.0057	2839.9	1089.65
1003.0578	2763.1954	2762.8	1079.7
1003.1774	2764.3843	2769.05	1084.25
1003.297	2765.5726	2841.55	1087.7
1003.4166	2766.7602	2826.25	1093.5
1003.5361	2767.9472	2810.8	1093.3
1003.6556	2769.1334	2908.8	1092.25
1003.775	2770.319	2913.45	1102.1
1003.8944	2771.5039	2898.15	1088.65
1004.0138	2772.6882	2943.1	1102.55
1004.1331	2773.8718	2892.25	1094.75
1004.2524	2775.0547	2920.5	1101.15
1004.3716	2776.2369	2945.75	1116.8
1004.4908	2777.4185	2920.9	1116.45
1004.61	2778.5994	2867.7	1115.45
1004.7291	2779.7796	2880.3	1117.85
1004.8482	2780.9592	2862.8	1116.25
1004.9673	2782.1381	2929.8	1120.45
1005.0863	2783.3163	2952.25	1123.55
1005.2052	2784.4938	2885.25	1128.4
1005.3242	2785.6707	3154.25	1137.7
1005.4431	2786.8469	2966.7	1125.65
1005.5619	2788.0225	2885.35	1138.65
1005.6807	2789.1973	2875.25	1120.2
1005.7995	2790.3715	2854	1135.65
1005.9182	2791.5451	2882.85	1134.75
1006.0369	2792.7179	2957.2	1147.5
1006.1556	2793.8901	2891.2	1150.7
1006.2742	2795.0616	3055.8	1153.45
1006.3928	2796.2325	2994.65	1150.75
1006.5113	2797.4027	3032.15	1159.6
1006.6298	2798.5722	3012.4	1168.6
1006.7482	2799.7411	2930.4	1170.8
1006.8667	2800.9093	2997.45	1170.85
1006.985	2802.0768	2966.55	1164.8
1007.1034	2803.2436	2998.85	1161.7
1007.2217	2804.4098	2953.7	1176.05
1007.3399	2805.5754	2962.7	1185
1007.4581	2806.7402	3039.55	1186.35
1007.5763	2807.9044	3179.8	1184.35
1007.6944	2809.0679	3081.75	1189.85
1007.8125	2810.2308	3008.6	1192.85
1007.9306	2811.393	2950.05	1200.25
1008.0486	2812.5545	2993.6	1199.8
1008.1666	2813.7154	3021.05	1207.5
1008.2845	2814.8755	3006.95	1206.3
1008.4024	2816.0351	3019.35	1223.8
1008.5203	2817.1939	2966.35	1226.2
1008.6381	2818.3521	2963.75	1228.6
1008.7559	2819.5097	2917.05	1223.05
1008.8736	2820.6665	2908.5	1234.15
1008.9913	2821.8228	2927.25	1238.05
1009.109	2822.9783	2944.35	1252.8
1009.2266	2824.1332	3034.75	1264.4
1009.3441	2825.2874	3042.35	1269.05
1009.4617	2826.4409	3167.55	1283.2
1009.5792	2827.5938	3074	1277.65
1009.6966	2828.7461	3156.45	1283.45
1009.814	2829.8976	3036.25	1290.3
1009.9314	2831.0485	3017.55	1304.3
1010.0487	2832.1987	3022	1292.1
1010.166	2833.3483	3069.8	1309.25
1010.2833	2834.4972	3047.9	1312.25
1010.4005	2835.6455	3101.65	1319.35
1010.5177	2836.7931	3118.2	1323.35
1010.6348	2837.94	3552.5	1346.9
1010.7519	2839.0863	3238.85	1333.3
1010.869	2840.2319	3220.15	1328.05
1010.986	2841.3768	3264.95	1353.9
1011.1029	2842.5211	3143	1337.25
1011.2199	2843.6647	3228.5	1363.2
1011.3367	2844.8076	3215.05	1364.55
1011.4536	2845.9499	3096.05	1355.35
1011.5704	2847.0916	3137.05	1366.2
1011.6872	2848.2326	3117.7	1370.3
1011.8039	2849.3729	3141.15	1379.5
1011.9206	2850.5125	3128.05	1389.5
1012.0372	2851.6515	3172.05	1401.2
1012.1538	2852.7899	3220.65	1406.85
1012.2704	2853.9275	3245.25	1414.9
1012.3869	2855.0645	3213.75	1422.15
1012.5034	2856.2009	3176.1	1428.1
1012.6198	2857.3366	3285.6	1433.4
1012.7362	2858.4716	3224.25	1442.5
1012.8526	2859.606	3163.2	1440.45
1012.9689	2860.7397	3212.3	1452.3
1013.0852	2861.8728	3289.75	1454.9
1013.2014	2863.0052	3242.55	1445.2
1013.3176	2864.137	3244.75	1462.35
1013.4338	2865.268	3298.3	1489.35
1013.5499	2866.3985	3723.95	1495.2
1013.666	2867.5283	3584.7	1484.05
1013.782	2868.6574	3418.2	1492.6
1013.898	2869.7858	3379.35	1514.15
1014.0139	2870.9136	3333.55	1528.9
1014.1299	2872.0408	3422.7	1544.85
1014.2457	2873.1673	3374.15	1523.6
1014.3615	2874.2931	3331.55	1524.1
1014.4773	2875.4183	3287.4	1538.75
1014.5931	2876.5428	3372.2	1553.3
1014.7088	2877.6667	3377.5	1571
1014.8244	2878.7899	3433.85	1581.15
1014.9401	2879.9124	3372.55	1585.15
1015.0556	2881.0343	3425.15	1598.3
1015.1712	2882.1556	3395.55	1599.25
1015.2867	2883.2762	3406.85	1611.4
1015.4021	2884.3961	3446.05	1629.2
1015.5176	2885.5154	3438.25	1636.45
1015.6329	2886.634	3383.4	1652.25
1015.7483	2887.752	3970.7	1666.85
1015.8636	2888.8693	4058.7	1668.65
1015.9788	2889.986	3630.05	1661.3
1016.094	2891.102	3547.9	1678.55
1016.2092	2892.2173	3516.25	1679.2
1016.3243	2893.332	3509.15	1689.4
1016.4394	2894.4461	3490.8	1708.2
1016.5544	2895.5595	3524.2	1716.55
1016.6694	2896.6722	3559.45	1724.8
1016.7844	2897.7843	3526.2	1732.95
1016.8993	2898.8957	3479.35	1762.8
1017.0142	2900.0065	3465.35	1765.75
1017.129	2901.1166	3552.9	1784.25
1017.2438	2902.2261	3514.7	1766
1017.3586	2903.3349	3605.75	1788.8
1017.4733	2904.4431	3576.9	1799.35
1017.588	2905.5506	3678.2	1822.6
1017.7026	2906.6575	3849.85	1834
1017.8172	2907.7637	3735.55	1839.25
1017.9317	2908.8693	3687.7	1858.7
1018.0462	2909.9742	3647.9	1861.6
1018.1607	2911.0785	3649.55	1876.65
1018.2751	2912.1821	3574.9	1882.45
1018.3895	2913.2851	3617.85	1902.9
1018.5038	2914.3874	3669.55	1917.1
1018.6181	2915.4891	3668.95	1929.8
1018.7324	2916.5901	3756.9	1962.75
1018.8466	2917.6905	3777.25	1962.4
1018.9607	2918.7902	4011.85	1982.9
1019.0749	2919.8893	3911.85	1995.4
1019.189	2920.9877	3811.75	1989.7
1019.303	2922.0854	3904.3	2008.85
1019.417	2923.1826	3903.9	2038.4
1019.531	2924.279	3999.95	2050.4
1019.6449	2925.3749	4010	2060
1019.7587	2926.47	3840	2065.2
1019.8726	2927.5646	3815.75	2092.65
1019.9864	2928.6585	4003.8	2103
1020.1001	2929.7517	4044.75	2111.9
1020.2138	2930.8443	4025.95	2125.75
1020.3275	2931.9362	4045.7	2147.05
1020.4411	2933.0275	3987.75	2164.3
1020.5547	2934.1182	4028.75	2195.8
1020.6682	2935.2082	3965.4	2184.2
1020.7817	2936.2975	3967.55	2193.05
1020.8952	2937.3862	4029.9	2213.8
1021.0086	2938.4743	3975.6	2232.35
1021.122	2939.5617	4238.5	2265.05
1021.2353	2940.6484	4037	2255.6
1021.3486	2941.7346	4075.35	2295.95
1021.4618	2942.82	4150.35	2300.8
1021.575	2943.9049	4159.8	2306.7
1021.6882	2944.9891	4229.25	2321.95
1021.8013	2946.0726	4433.6	2366.7
1021.9144	2947.1555	4231.9	2364.2
1022.0274	2948.2377	4170.15	2374.4
1022.1404	2949.3193	4143.85	2382.65
1022.2534	2950.4003	4154.85	2401.55
1022.3663	2951.4806	4283.25	2438.3
1022.4791	2952.5603	4261.3	2451.4
1022.592	2953.6393	4260.3	2463.85
1022.7047	2954.7177	4266.95	2488.25
1022.8175	2955.7954	4260.15	2502.7
1022.9302	2956.8725	4280.65	2516.6
1023.0428	2957.949	4335.3	2532.9
1023.1554	2959.0248	4433.75	2560.3
1023.268	2960.1	4495.5	2583.8
1023.3805	2961.1745	4684.8	2588.9
1023.493	2962.2484	4470.6	2588.35
1023.6054	2963.3216	4440.85	2637.45
1023.7178	2964.3942	4489.1	2648.45
1023.8302	2965.4662	4506.05	2675.9
1023.9425	2966.5375	4500.45	2697.6
1024.0548	2967.6082	4460.2	2709.6
1024.167	2968.6782	4721.9	2739.25
1024.2792	2969.7476	4846.55	2740
1024.3913	2970.8163	4656.55	2766.9
1024.5034	2971.8844	4605.95	2792.75
1024.6155	2972.9519	4672.95	2820.85
1024.7275	2974.0187	4626.3	2836.3
1024.8394	2975.0849	4631.75	2864
1024.9514	2976.1505	4655.2	2874.35
1025.0632	2977.2154	4625.2	2888.95
1025.1751	2978.2797	4658	2923.75
1025.2869	2979.3433	4737.65	2958.4
1025.3986	2980.4063	4697.9	2968.6
1025.5104	2981.4686	4802.25	2991.75
1025.622	2982.5303	4773.95	3013.7
1025.7336	2983.5914	4847	3037.25
1025.8452	2984.6518	4866	3062.25
1025.9568	2985.7116	4887.5	3090.65
1026.0683	2986.7708	5032.4	3102.75
1026.1797	2987.8293	4895.6	3123.35
1026.2911	2988.8872	5071.85	3168.5
1026.4025	2989.9444	5077.65	3195.85
1026.5138	2991.001	4985.1	3208.9
1026.6251	2992.057	5045.25	3234.55
1026.7364	2993.1123	5027.6	3280.2
1026.8475	2994.167	5205.95	3290.45
1026.9587	2995.2211	5149.45	3322.1
1027.0698	2996.2745	5162.5	3329.7
1027.1809	2997.3272	5174.9	3358.4
1027.2919	2998.3794	5156.15	3394.65
1027.4029	2999.4309	5177.7	3432.1
1027.5138	3000.4818	5164.45	3448.15
1027.6247	3001.532	5169.1	3472.9
1027.7356	3002.5816	5239.9	3506.1
1027.8464	3003.6306	5265.95	3526.45
1027.9571	3004.6789	5407.9	3564.3
1028.0679	3005.7266	5356.05	3594
1028.1785	3006.7736	5418.35	3633.45
1028.2892	3007.8201	5427.85	3647.95
1028.3998	3008.8659	5476.65	3690.85
1028.5103	3009.911	5536.45	3706.9
1028.6208	3010.9555	5487.95	3730.5
1028.7313	3011.9994	5524.55	3773.25
1028.8417	3013.0427	5580.9	3790.3
1028.9521	3014.0853	5605.5	3830.65
1029.0624	3015.1273	5573.8	3863.3
1029.1727	3016.1686	5690.75	3913.15
1029.2829	3017.2093	5695.45	3951.7
1029.3931	3018.2494	5702.3	3973.85
1029.5033	3019.2889	5812.05	4002.9
1029.6134	3020.3277	5832.5	4047.95
1029.7235	3021.3659	5858.05	4081.6
1029.8335	3022.4034	5916.3	4110.6
1029.9435	3023.4404	6039	4131.85
1030.0534	3024.4766	6019.55	4174.8
1030.1633	3025.5123	6067.65	4201.25
1030.2732	3026.5473	6094	4234.75
1030.383	3027.5817	6058.3	4262.25
1030.4927	3028.6155	6113.2	4308.05
1030.6025	3029.6486	6137.75	4349.2
1030.7121	3030.6811	6187.65	4373.25
1030.8218	3031.713	6170.85	4420.2
1030.9314	3032.7442	6240.85	4464.65
1031.0409	3033.7748	6292	4519.95
1031.1504	3034.8048	6356.65	4569.7
1031.2599	3035.8342	6330.65	4584.35
1031.3693	3036.8629	6360.25	4616.7
1031.4787	3037.891	6467.15	4662.4
1031.588	3038.9184	6541	4687.15
1031.6973	3039.9453	6580.15	4716.2
1031.8065	3040.9715	6532	4750.35
1031.9157	3041.997	6496.9	4805
1032.0249	3043.022	6615.25	4838.75
1032.134	3044.0463	6743.8	4901.85
1032.243	3045.07	6693.05	4920.55
1032.3521	3046.093	6915.2	4963.05
1032.461	3047.1155	6892.65	5001.55
1032.57	3048.1373	6832.6	5032.2
1032.6789	3049.1584	6889.3	5070.95
1032.7877	3050.179	6899.75	5108.4
1032.8965	3051.1989	6922.1	5153.55
1033.0053	3052.2182	6922.3	5216.55
1033.114	3053.2368	6977	5250.25
1033.2226	3054.2549	6984.25	5278.35
1033.3313	3055.2723	7064.6	5340.55
1033.4398	3056.2891	7099.4	5349.1
1033.5484	3057.3052	7174.55	5403.5
1033.6569	3058.3208	7281.3	5449.8
1033.7653	3059.3357	7431.2	5485.8
1033.8737	3060.3499	7389.15	5543.75
1033.9821	3061.3636	7457	5599.65
1034.0904	3062.3766	7459.9	5634.3
1034.1987	3063.389	7506.45	5699
1034.3069	3064.4008	7632.5	5727.6
1034.4151	3065.412	7509.45	5757.7
1034.5232	3066.4225	7562.15	5794.2
1034.6313	3067.4324	7571.7	5857.05
1034.7394	3068.4417	7623.8	5904.75
1034.8474	3069.4503	7733.5	5976.4
1034.9553	3070.4584	7743.2	5995.4
1035.0633	3071.4658	7784.1	6037.2
1035.1711	3072.4725	7809.1	6056.6
1035.279	3073.4787	7897.65	6112.7
1035.3868	3074.4842	7981.25	6157.25
1035.4945	3075.4892	8020.4	6198.35
1035.6022	3076.4934	8035.95	6255.15
1035.7098	3077.4971	8190.95	6312.3
1035.8174	3078.5002	8153.05	6365.9
1035.925	3079.5026	8127.95	6429.15
1036.0325	3080.5044	8177.8	6463.5
1036.14	3081.5056	8231.95	6527.05
1036.2474	3082.5061	8345.9	6553.65
1036.3548	3083.506	8424.85	6589.1
1036.4622	3084.5054	8416.55	6657.1
1036.5695	3085.504	8516.95	6715.1
1036.6767	3086.5021	8520.6	6762.25
1036.7839	3087.4996	8521.4	6780.35
1036.8911	3088.4964	8560.4	6820.8
1036.9982	3089.4926	8687.95	6899.95
1037.1053	3090.4882	8841.95	6921.8
1037.2123	3091.4832	8739.75	6970.6
1037.3193	3092.4775	8801.25	7012.3
1037.4262	3093.4712	8853.8	7076.5
1037.5331	3094.4643	8935.85	7125.8
1037.64	3095.4568	9019.55	7188.65
1037.7468	3096.4487	9074.15	7244.85
1037.8535	3097.4399	9223.15	7294
1037.9602	3098.4306	9175.7	7351.4
1038.0669	3099.4206	9263	7374
1038.1735	3100.41	9213.1	7462.15
1038.2801	3101.3988	9374.5	7513.65
1038.3867	3102.3869	9305.45	7551.65
1038.4931	3103.3744	9336.75	7589.7
1038.5996	3104.3614	9858.65	7648.55
1038.706	3105.3477	9674.95	7708.45
1038.8124	3106.3333	9613.3	7782.65
1038.9187	3107.3184	9622.5	7825.65
1039.0249	3108.3029	9644.35	7872.75
1039.1312	3109.2867	9774.6	7945.2
1039.2373	3110.2699	9763.65	8011.1
1039.3435	3111.2525	9865.75	8070.25
1039.4496	3112.2345	10063.05	8119.3
1039.5556	3113.2159	10004.9	8187.55
1039.6616	3114.1966	10123	8244.75
1039.7675	3115.1767	10101.25	8294.9
1039.8735	3116.1563	10152.35	8346.7
1039.9793	3117.1352	10252.4	8414.9
1040.0851	3118.1134	10343.15	8451.6
1040.1909	3119.0911	10356.3	8501.05
1040.2966	3120.0682	10401.05	8541.15
1040.4023	3121.0446	10421.45	8578.85
1040.508	3122.0204	10504.95	8644.8
1040.6136	3122.9957	10651.3	8727.45
1040.7191	3123.9703	10589.3	8750.5
1040.8246	3124.9442	10547.35	8828.2
1040.9301	3125.9176	10872.45	8883.5
1041.0355	3126.8904	10782.65	8959.95
1041.1408	3127.8625	10810.5	8998.25
1041.2462	3128.834	10785.65	9065.2
1041.3514	3129.8049	10849.45	9091.15
1041.4567	3130.7752	11001.95	9149.55
1041.5619	3131.7449	11012.55	9181.45
1041.667	3132.714	11022.35	9253.6
1041.7721	3133.6825	11012.15	9292.45
1041.8771	3134.6503	11038.15	9328.8
1041.9821	3135.6176	11110.1	9395.3
1042.0871	3136.5842	11168.65	9439.05
1042.192	3137.5502	11283.55	9483.55
1042.2969	3138.5156	11524.6	9545.25
1042.4017	3139.4804	11497.2	9593.75
1042.5065	3140.4446	11589.2	9644.5
1042.6112	3141.4082	11451.65	9664.65
1042.7159	3142.3711	11475.25	9675.65
1042.8206	3143.3335	11469.05	9741.45
1042.9252	3144.2952	11501.65	9792.45
1043.0297	3145.2563	11536.1	9840.65
1043.1342	3146.2168	11620.05	9904.35
1043.2387	3147.1767	11608.45	9927.3
1043.3431	3148.136	11741.55	9969.25
1043.4475	3149.0947	11725.45	10018.65
1043.5518	3150.0528	11781.2	10059.4
1043.6561	3151.0103	11878.3	10144.85
1043.7603	3151.9671	11940	10172.15
1043.8645	3152.9234	12034.55	10221.35
1043.9686	3153.879	12064.6	10253.1
1044.0727	3154.8341	12080.25	10314.95
1044.1768	3155.7885	12393.6	10356.45
1044.2808	3156.7423	12473.85	10390.1
1044.3847	3157.6955	12308.45	10390.2
1044.4886	3158.6481	12217.5	10423.45
1044.5925	3159.6001	12648.85	10436.5
1044.6963	3160.5515	12371.95	10504
1044.8001	3161.5023	12362.3	10567.35
1044.9038	3162.4524	12381.1	10600.4
1045.0075	3163.402	12392.95	10641.9
1045.1112	3164.3509	12402.25	10683.4
1045.2148	3165.2993	12750.8	10672.05
1045.3183	3166.247	12599.75	10721.3
1045.4218	3167.1942	12545.35	10739.5
1045.5253	3168.1407	12537.9	10776.9
1045.6287	3169.0866	12840.9	10821.8
1045.7321	3170.0319	12692.45	10853.85
1045.8354	3170.9767	12670.7	10873.7
1045.9386	3171.9208	12653.1	10888.2
1046.0419	3172.8643	12680.9	10925.75
1046.1451	3173.8072	12686.8	10921.3
1046.2482	3174.7495	12742.95	10975
1046.3513	3175.6911	12795.35	10975.75
1046.4543	3176.6322	12803.65	10996.9
1046.5573	3177.5727	12945.45	11035.4
1046.6603	3178.5126	12910.95	11039
